,Genero,Casado,Age,Graduado,Profesion,Work_Experience,Spending_Score,Family_Size,Categoria_economica
2025,1,1,0.01459062156693569,1,3,3,0,3,1
2026,0,1,0.027684769127006178,0,0,0,0,2,0
2027,0,1,0.01758356958066609,1,4,3,2,2,1
2028,1,0,0.014216503065219389,1,1,9,1,1,0
2029,1,1,0.017957688082382385,1,3,0,1,2,0
2030,0,1,0.014216503065219389,1,1,6,1,2,1
2031,1,1,0.019080043587531285,1,4,3,1,3,1
2032,0,0,0.009352962542907493,1,2,0,1,1,0
2033,1,0,0.016087095573800888,0,1,6,1,2,1
2034,1,1,0.02731065062528988,1,1,1,1,2,1
2035,0,1,0.019828280590963886,0,6,0,2,2,1
2036,0,0,0.01309414756007049,1,2,1,1,4,1
2037,1,1,0.018705925085814985,1,1,0,1,1,1
2038,0,1,0.016087095573800888,0,4,7,2,5,1
2039,0,1,0.018331806584098685,1,1,0,1,4,1
2040,1,1,0.01496474006865199,1,1,8,2,2,1
2041,1,0,0.01533885857036829,1,2,1,1,1,1
2042,0,0,0.011971792054921592,0,4,0,1,2,0
2043,0,0,0.01459062156693569,1,5,1,1,6,0
2044,0,1,0.022821228604694283,0,6,0,1,1,1
2045,1,1,0.02693653212357358,1,1,2,1,1,1
2046,1,1,0.020576517594396486,1,4,1,1,1,1
2047,0,1,0.015712977072084588,1,6,2,1,1,1
2048,1,0,0.01346826606178679,1,1,0,1,1,0
2049,1,1,0.009352962542907493,1,2,0,2,2,0
2050,1,0,0.010849436549772691,0,2,5,1,5,1
2051,1,1,0.019454162089247586,1,1,1,1,1,0
2052,1,1,0.01533885857036829,1,1,0,0,4,0
2053,1,1,0.020576517594396486,1,6,1,2,3,0
2054,0,1,0.017957688082382385,1,4,0,1,1,1
2055,1,0,0.010849436549772691,0,8,0,1,5,1
2056,0,1,0.020950636096112786,1,1,0,0,2,1
2057,0,0,0.013842384563503089,0,6,3,1,1,0
2058,0,1,0.016835332577233488,0,6,0,2,7,0
2059,1,1,0.022821228604694283,1,8,1,2,7,1
2060,1,0,0.008604725539474894,0,2,0,1,4,1
2061,1,1,0.022072991601261683,1,1,0,2,6,1
2062,1,1,0.018705925085814985,1,1,0,1,1,0
2063,0,1,0.011971792054921592,0,1,0,2,4,0
2064,0,0,0.01346826606178679,0,2,0,1,2,0
2065,0,1,0.010849436549772691,0,2,0,2,2,1
2066,1,1,0.02469182111327578,1,1,1,1,1,1
2067,0,0,0.01234591055663789,1,6,0,1,2,0
2068,1,0,0.019828280590963886,1,1,0,1,2,0
2069,0,0,0.010101199546340093,1,1,0,1,3,0
2070,1,1,0.015712977072084588,1,1,1,2,4,1
2071,1,0,0.011971792054921592,0,1,3,1,7,0
2072,0,0,0.010475318048056393,1,6,7,1,1,1
2073,1,0,0.011597673553205292,0,8,1,1,4,1
2074,1,1,0.01234591055663789,0,5,9,2,2,0
2075,0,0,0.01496474006865199,1,5,13,1,1,0
2076,0,1,0.023195347106410583,0,6,8,0,2,0
2077,0,1,0.01346826606178679,1,4,1,2,4,0
2078,0,1,0.019828280590963886,0,6,0,1,3,0
2079,1,0,0.010849436549772691,0,2,8,1,4,1
2080,1,1,0.01758356958066609,1,1,1,1,1,1
2081,0,1,0.01309414756007049,1,4,0,1,4,0
2082,0,1,0.028058887628722478,1,1,1,0,3,1
2083,1,1,0.01459062156693569,1,4,1,2,3,0
2084,1,1,0.016087095573800888,1,3,0,0,3,1
2085,0,0,0.021324754597829083,1,1,1,1,1,1
2086,1,1,0.02544005811670838,0,3,1,2,2,1
2087,1,1,0.014216503065219389,1,6,1,2,4,1
2088,1,1,0.023195347106410583,1,1,1,2,5,0
2089,1,0,0.011971792054921592,1,1,0,1,3,0
2090,0,0,0.010475318048056393,0,2,3,1,4,0
2091,1,1,0.009352962542907493,0,1,1,2,4,1
2092,0,0,0.010849436549772691,0,8,5,1,4,0
2093,0,0,0.01496474006865199,1,4,1,1,3,1
2094,1,0,0.01459062156693569,0,4,0,1,3,0
2095,1,1,0.018331806584098685,0,4,1,2,6,1
2096,0,0,0.01234591055663789,1,5,8,1,1,0
2097,1,1,0.014216503065219389,0,1,8,1,1,1
2098,1,1,0.031800072645885476,1,0,1,1,1,0
2099,1,1,0.019080043587531285,1,2,8,2,3,1
2100,1,0,0.01533885857036829,1,4,0,1,1,0
2101,1,1,0.01533885857036829,1,5,2,2,3,1
2102,0,0,0.01533885857036829,0,7,0,1,2,1
2103,1,1,0.01720945107894979,1,4,5,1,3,0
2104,1,0,0.018705925085814985,1,1,1,1,3,1
2105,0,1,0.016087095573800888,1,1,0,1,1,0
2106,0,1,0.01459062156693569,1,1,14,2,2,1
2107,0,1,0.01309414756007049,1,2,7,2,3,0
2108,1,1,0.02918124313387138,1,0,0,0,5,1
2109,0,0,0.015712977072084588,0,1,0,1,4,0
2110,0,0,0.016087095573800888,1,2,0,1,1,0
2111,1,0,0.011597673553205292,0,8,2,1,5,0
2112,1,1,0.021698873099545383,1,2,1,0,2,1
2113,1,1,0.018331806584098685,0,3,9,0,5,1
2114,0,0,0.011597673553205292,0,6,1,1,1,0
2115,1,0,0.01309414756007049,1,1,1,1,2,1
2116,1,0,0.01459062156693569,1,4,1,1,1,1
2117,0,1,0.028433006130438778,0,0,1,0,2,1
2118,1,0,0.01459062156693569,1,1,5,1,2,1
2119,1,1,0.02544005811670838,0,1,0,1,2,0
2120,1,1,0.02506593961499208,1,2,1,2,2,1
2121,0,1,0.018705925085814985,0,6,1,2,4,1
2122,1,1,0.013842384563503089,1,4,9,2,2,0
2123,1,1,0.01533885857036829,1,1,0,1,2,1
2124,1,0,0.015712977072084588,1,1,9,1,1,0
2125,0,1,0.018331806584098685,1,6,1,0,5,1
2126,1,0,0.011597673553205292,0,4,0,1,3,1
2127,1,1,0.020576517594396486,1,4,0,1,4,0
2128,0,0,0.009727081044623793,1,1,2,1,2,0
2129,1,0,0.01533885857036829,1,4,11,1,4,1
2130,0,1,0.010475318048056393,1,1,0,1,2,0
2131,0,1,0.02693653212357358,1,6,0,0,2,1
2132,0,1,0.01234591055663789,1,1,8,2,3,0
2133,0,0,0.01234591055663789,1,8,0,1,4,1
2134,0,0,0.01309414756007049,1,1,7,1,1,1
2135,1,0,0.014216503065219389,1,1,1,1,1,1
2136,1,1,0.02506593961499208,1,5,1,2,2,1
2137,0,0,0.01720945107894979,1,1,3,1,2,1
2138,0,0,0.01758356958066609,0,4,0,1,1,0
2139,1,1,0.020576517594396486,1,1,1,1,1,1
2140,1,1,0.011597673553205292,0,5,9,1,1,0
2141,1,1,0.022447110102977983,1,3,0,0,4,1
2142,1,0,0.009352962542907493,1,8,0,1,3,1
2143,1,1,0.01346826606178679,1,2,7,2,2,0
2144,0,1,0.019454162089247586,1,6,1,2,5,1
2145,0,1,0.020950636096112786,1,1,0,0,5,0
2146,0,1,0.01758356958066609,1,6,0,2,4,1
2147,1,0,0.01533885857036829,1,1,0,1,2,1
2148,1,1,0.018705925085814985,0,3,1,0,4,1
2149,1,0,0.013842384563503089,1,1,8,1,1,0
2150,1,0,0.023569465608126883,1,1,0,1,1,1
2151,0,0,0.015712977072084588,1,1,12,1,1,1
2152,0,0,0.01309414756007049,1,1,0,1,3,0
2153,1,0,0.021324754597829083,1,4,4,1,1,0
2154,1,1,0.022821228604694283,1,4,4,2,2,1
2155,1,1,0.018705925085814985,0,7,1,0,6,0
2156,1,1,0.024317702611559484,1,3,1,0,2,0
2157,1,0,0.009727081044623793,1,8,1,1,3,1
2158,1,1,0.018705925085814985,1,1,0,2,2,0
2159,0,1,0.028058887628722478,0,0,0,0,2,1
2160,0,0,0.011597673553205292,0,8,4,1,3,0
2161,1,0,0.01234591055663789,0,2,0,1,3,1
2162,1,1,0.023195347106410583,0,4,1,2,2,1
2163,1,1,0.014216503065219389,1,2,4,2,4,1
2164,0,0,0.011223555051488992,0,6,1,1,3,0
2165,0,1,0.011223555051488992,1,5,9,1,2,1
2166,1,1,0.01496474006865199,1,1,0,1,3,0
2167,0,0,0.01346826606178679,1,5,6,1,1,1
2168,1,1,0.01758356958066609,0,4,1,1,1,0
2169,0,0,0.011223555051488992,1,4,1,1,4,0
2170,0,1,0.019454162089247586,1,6,0,0,5,1
2171,1,1,0.01720945107894979,1,1,0,0,4,1
2172,1,1,0.01309414756007049,1,1,12,2,2,0
2173,1,0,0.019828280590963886,0,6,1,1,3,0
2174,1,0,0.011597673553205292,1,1,9,1,1,0
2175,0,1,0.02469182111327578,1,6,0,1,2,1
2176,1,1,0.013842384563503089,1,1,8,1,2,1
2177,0,0,0.009352962542907493,0,8,1,1,3,1
2178,0,0,0.016087095573800888,1,1,2,1,1,0
2179,1,1,0.013842384563503089,1,1,0,2,3,1
2180,1,1,0.01309414756007049,1,6,5,2,4,1
2181,1,1,0.020950636096112786,1,1,4,1,3,1
2182,0,1,0.02544005811670838,1,1,1,1,1,1
2183,0,0,0.009727081044623793,0,5,9,1,2,0
2184,1,1,0.019454162089247586,0,3,1,1,5,0
2185,1,1,0.01309414756007049,0,1,1,2,3,0
2186,1,0,0.01234591055663789,0,4,8,1,1,0
2187,1,1,0.022447110102977983,1,1,1,1,1,0
2188,1,1,0.019454162089247586,1,1,0,1,2,1
2189,1,1,0.009727081044623793,1,4,1,2,2,1
2190,1,0,0.016835332577233488,1,4,0,1,1,0
2191,0,0,0.015712977072084588,1,1,0,1,1,0
2192,0,1,0.019454162089247586,1,6,4,0,2,1
2193,1,1,0.022447110102977983,1,1,0,1,1,1
2194,1,1,0.021324754597829083,1,0,1,0,2,1
2195,1,1,0.011971792054921592,1,4,0,2,3,0
2196,1,0,0.009352962542907493,0,4,13,1,3,0
2197,1,0,0.019828280590963886,1,1,2,1,2,1
2198,0,1,0.01533885857036829,1,1,1,1,2,0
2199,0,1,0.02955536163558768,0,6,0,0,2,0
2200,1,1,0.02693653212357358,1,0,1,0,2,0
2201,1,1,0.01309414756007049,1,2,9,0,3,0
2202,1,1,0.01346826606178679,0,8,1,1,2,0
2203,1,0,0.014216503065219389,1,1,0,1,1,1
2204,1,1,0.01758356958066609,0,3,0,0,4,1
2205,1,0,0.008230607037758594,0,7,1,1,3,0
2206,1,1,0.03067771714073658,0,3,1,0,4,0
2207,1,1,0.032548309649318076,1,0,0,0,2,0
2208,0,0,0.016835332577233488,1,2,0,1,1,0
2209,1,1,0.023195347106410583,1,2,5,1,1,1
2210,0,1,0.028058887628722478,1,0,0,1,1,1
2211,0,1,0.022072991601261683,1,5,0,2,4,1
2212,1,1,0.01459062156693569,0,4,1,2,5,1
2213,1,1,0.018705925085814985,1,3,0,0,4,1
2214,0,0,0.01533885857036829,1,2,0,1,1,0
2215,1,1,0.016835332577233488,1,3,1,0,4,0
2216,1,1,0.01496474006865199,0,2,1,2,5,0
2217,0,1,0.010101199546340093,0,1,6,0,5,0
2218,1,1,0.016087095573800888,1,6,0,2,2,1
2219,1,1,0.020576517594396486,1,1,0,0,2,0
2220,1,1,0.01533885857036829,0,2,1,2,2,0
2221,1,0,0.009352962542907493,1,4,1,1,2,1
2222,0,1,0.023195347106410583,0,6,4,1,1,1
2223,0,1,0.013842384563503089,0,6,0,1,2,0
2224,0,1,0.033296546652750676,1,4,6,2,4,0
2225,1,0,0.010475318048056393,0,4,0,1,3,0
2226,0,0,0.014216503065219389,1,1,7,1,2,1
2227,1,1,0.03030359863902028,1,0,1,0,2,1
2228,1,1,0.016835332577233488,1,3,2,2,4,1
2229,1,1,0.011223555051488992,1,4,0,1,2,0
2230,1,1,0.01309414756007049,0,1,9,1,3,0
2231,0,1,0.019828280590963886,0,6,0,2,4,1
2232,1,0,0.01346826606178679,1,2,9,1,1,1
2233,1,1,0.013842384563503089,1,4,0,1,2,0
2234,1,1,0.02992948013730398,1,0,2,1,1,0
2235,1,1,0.011223555051488992,1,2,8,2,2,0
2236,1,1,0.01309414756007049,0,6,1,1,6,0
2237,1,0,0.010849436549772691,1,2,0,1,2,0
2238,1,0,0.01533885857036829,1,2,4,1,2,1
2239,1,0,0.01496474006865199,1,1,14,1,2,0
2240,0,1,0.019080043587531285,0,6,7,2,5,1
2241,0,1,0.01309414756007049,1,4,1,2,2,0
2242,0,0,0.019080043587531285,1,1,2,1,1,1
2243,0,1,0.01720945107894979,0,6,8,1,1,0
2244,1,1,0.018705925085814985,1,1,4,2,4,1
2245,1,0,0.011971792054921592,1,2,9,1,1,0
2246,0,0,0.010849436549772691,0,7,4,1,3,1
2247,1,1,0.01720945107894979,1,1,1,1,3,1
2248,1,1,0.016087095573800888,1,1,9,0,2,1
2249,1,1,0.032548309649318076,0,1,1,1,1,0
2250,1,1,0.009352962542907493,1,4,1,1,2,0
2251,0,1,0.020950636096112786,1,4,0,2,2,1
2252,0,0,0.011971792054921592,0,4,1,1,3,0
2253,0,0,0.011597673553205292,0,2,1,1,2,0
2254,0,1,0.01346826606178679,0,3,9,2,5,0
2255,0,1,0.01496474006865199,1,2,1,1,2,0
2256,0,0,0.009727081044623793,0,8,0,1,6,0
2257,1,1,0.018705925085814985,0,4,1,2,3,1
2258,1,0,0.013842384563503089,1,2,0,1,3,0
2259,1,0,0.010849436549772691,0,8,0,1,6,1
2260,0,0,0.014216503065219389,1,2,9,1,2,1
2261,1,1,0.013842384563503089,1,1,0,1,3,0
2262,1,0,0.01758356958066609,1,1,9,1,2,1
2263,1,1,0.019454162089247586,1,1,6,2,2,1
2264,0,1,0.015712977072084588,0,3,0,2,5,0
2265,0,0,0.009352962542907493,0,1,1,1,1,1
2266,0,1,0.017957688082382385,1,1,0,1,1,1
2267,1,0,0.016835332577233488,0,1,2,1,1,1
2268,0,1,0.017957688082382385,1,5,1,1,2,1
2269,1,1,0.028433006130438778,1,0,1,1,2,0
2270,1,1,0.019828280590963886,1,6,4,1,3,1
2271,1,1,0.031051835642452875,0,3,1,0,3,1
2272,0,1,0.018331806584098685,1,6,0,1,1,1
2273,0,1,0.028433006130438778,1,0,0,0,2,1
2274,1,1,0.013842384563503089,0,6,12,2,5,1
2275,0,1,0.01309414756007049,0,1,0,1,2,1
2276,0,1,0.011597673553205292,0,5,12,2,2,1
2277,1,0,0.007856488536042294,0,7,1,1,5,1
2278,0,0,0.010101199546340093,0,6,1,1,4,0
2279,1,1,0.01720945107894979,1,1,0,1,2,1
2280,0,1,0.017957688082382385,0,1,8,2,3,0
2281,1,0,0.014216503065219389,1,4,1,1,1,0
2282,0,0,0.024317702611559484,1,0,0,1,1,0
2283,1,1,0.019080043587531285,0,6,1,2,7,1
2284,1,1,0.020950636096112786,0,7,1,2,3,1
2285,0,0,0.016835332577233488,1,1,1,1,1,1
2286,0,1,0.017957688082382385,1,1,10,1,2,1
2287,0,0,0.01234591055663789,0,6,9,1,4,1
2288,1,1,0.014216503065219389,1,4,9,2,3,1
2289,0,1,0.017957688082382385,1,1,8,2,2,0
2290,0,1,0.01234591055663789,1,2,0,2,2,1
2291,1,1,0.010101199546340093,0,4,0,1,1,0
2292,1,1,0.01459062156693569,1,1,3,2,4,1
2293,1,0,0.011223555051488992,1,8,1,1,4,1
2294,1,1,0.01720945107894979,1,3,1,0,5,1
2295,0,0,0.020576517594396486,0,4,3,1,1,0
2296,1,0,0.01459062156693569,0,4,0,1,4,0
2297,1,1,0.023569465608126883,1,1,1,2,4,0
2298,1,0,0.010101199546340093,1,8,2,1,4,0
2299,1,0,0.01309414756007049,1,2,3,1,1,0
2300,0,1,0.01758356958066609,1,1,6,1,2,1
2301,0,1,0.011971792054921592,1,1,8,1,3,1
2302,0,0,0.014216503065219389,1,8,0,1,4,0
2303,1,0,0.011597673553205292,1,2,8,1,6,0
2304,1,1,0.01533885857036829,1,2,0,1,2,1
2305,1,1,0.022821228604694283,1,3,5,0,2,1
2306,0,1,0.017957688082382385,1,5,12,1,1,0
2307,1,1,0.01496474006865199,1,2,1,2,2,1
2308,0,0,0.01758356958066609,1,1,0,1,1,1
2309,1,1,0.02693653212357358,0,1,1,1,1,1
2310,1,1,0.023569465608126883,1,4,0,1,1,0
2311,1,0,0.009352962542907493,1,1,13,1,3,0
2312,1,1,0.018331806584098685,1,3,2,0,4,1
2313,0,0,0.010475318048056393,0,8,0,1,6,0
2314,0,0,0.01533885857036829,1,8,12,1,1,0
2315,0,0,0.011597673553205292,1,1,13,1,2,1
2316,1,1,0.020576517594396486,1,1,1,1,3,0
2317,0,1,0.020576517594396486,1,1,1,0,4,1
2318,1,1,0.02656241362185728,0,4,1,1,2,0
2319,1,1,0.024317702611559484,1,1,5,0,2,0
2320,0,0,0.023195347106410583,1,6,0,1,1,1
2321,1,0,0.010101199546340093,1,4,9,1,1,0
2322,1,0,0.016835332577233488,1,4,1,1,2,0
2323,1,0,0.009352962542907493,1,2,7,1,1,0
2324,1,1,0.013842384563503089,1,1,6,1,1,1
2325,0,1,0.013842384563503089,1,1,5,2,3,1
2326,1,1,0.01758356958066609,1,2,0,2,4,0
2327,0,1,0.015712977072084588,1,1,8,1,1,0
2328,0,0,0.015712977072084588,0,2,8,1,1,0
2329,1,1,0.016087095573800888,1,1,9,2,3,0
2330,1,0,0.009727081044623793,0,8,1,1,6,0
2331,0,1,0.016087095573800888,0,6,0,1,1,0
2332,0,1,0.020576517594396486,1,1,1,1,1,1
2333,0,0,0.019454162089247586,1,1,1,1,2,0
2334,0,0,0.013842384563503089,1,1,0,1,2,1
2335,1,1,0.019080043587531285,1,1,2,1,2,0
2336,1,1,0.022447110102977983,0,3,0,0,2,1
2337,0,1,0.013842384563503089,1,1,5,2,2,1
2338,0,0,0.008604725539474894,0,0,0,1,6,1
2339,0,1,0.028058887628722478,1,0,0,0,2,1
2340,1,1,0.011223555051488992,1,1,12,2,2,1
2341,0,1,0.011597673553205292,0,4,0,2,2,0
2342,1,0,0.010101199546340093,1,2,0,1,5,1
2343,1,1,0.024317702611559484,1,0,0,1,1,0
2344,1,1,0.019454162089247586,0,4,0,2,2,1
2345,0,1,0.019454162089247586,1,1,3,1,2,1
2346,0,1,0.016087095573800888,1,8,0,2,2,0
2347,0,0,0.013842384563503089,1,2,5,1,1,1
2348,1,0,0.013842384563503089,1,1,4,1,7,0
2349,1,1,0.01309414756007049,1,6,1,2,4,0
2350,0,0,0.018331806584098685,1,6,9,1,1,0
2351,0,1,0.01533885857036829,0,7,5,2,3,0
2352,0,1,0.014216503065219389,0,6,1,2,6,1
2353,1,1,0.016087095573800888,1,8,1,0,4,1
2354,1,1,0.014216503065219389,1,4,2,2,2,1
2355,0,0,0.016087095573800888,1,1,0,1,3,0
2356,1,0,0.028433006130438778,1,0,0,1,2,0
2357,1,1,0.02618829512014098,0,0,0,0,3,1
2358,0,0,0.009352962542907493,0,6,1,1,1,0
2359,0,1,0.016835332577233488,1,1,8,2,2,1
2360,0,0,0.01533885857036829,1,1,2,1,1,0
2361,1,0,0.007482370034325995,0,7,0,1,3,1
2362,1,1,0.010101199546340093,0,4,14,2,2,0
2363,0,1,0.01533885857036829,1,1,9,0,2,1
2364,1,1,0.02506593961499208,0,0,1,2,2,0
2365,1,1,0.016835332577233488,0,1,1,2,4,1
2366,0,1,0.019454162089247586,1,1,3,1,1,0
2367,0,0,0.015712977072084588,1,6,1,1,7,0
2368,0,1,0.02469182111327578,0,6,6,2,4,1
2369,1,1,0.02581417661842468,0,0,1,1,2,1
2370,1,1,0.020576517594396486,1,1,1,1,2,0
2371,1,1,0.022821228604694283,1,2,3,1,2,0
2372,1,1,0.014216503065219389,1,1,3,2,4,1
2373,1,0,0.01346826606178679,0,1,2,1,4,0
2374,1,1,0.01533885857036829,1,4,0,1,1,0
2375,0,0,0.01459062156693569,0,6,1,1,3,0
2376,0,1,0.02918124313387138,0,0,0,0,3,1
2377,0,1,0.032548309649318076,0,0,0,1,1,0
2378,0,0,0.01720945107894979,1,1,0,1,2,1
2379,0,0,0.010101199546340093,1,8,0,1,5,0
2380,1,1,0.01533885857036829,0,2,1,1,3,0
2381,0,1,0.014216503065219389,0,6,0,1,3,0
2382,1,1,0.013842384563503089,0,4,2,1,3,0
2383,1,1,0.010475318048056393,1,1,9,2,2,0
2384,1,1,0.016087095573800888,0,1,1,0,3,1
2385,1,1,0.01234591055663789,1,1,1,2,3,0
2386,1,1,0.02918124313387138,1,0,1,0,2,0
2387,0,0,0.010101199546340093,0,8,9,1,2,0
2388,1,0,0.011971792054921592,1,8,1,1,3,0
2389,1,1,0.01346826606178679,1,1,0,2,2,1
2390,0,1,0.020576517594396486,0,1,1,1,2,1
2391,1,1,0.019828280590963886,1,4,1,2,2,1
2392,1,0,0.014216503065219389,1,2,0,1,3,0
2393,0,1,0.02656241362185728,0,6,2,1,1,1
2394,0,0,0.009727081044623793,0,5,0,1,6,0
2395,0,1,0.031425954144169176,1,0,1,1,1,0
2396,0,1,0.02618829512014098,1,1,1,1,3,1
2397,1,1,0.017957688082382385,1,1,4,1,1,1
2398,0,1,0.014216503065219389,1,6,0,2,2,1
2399,0,1,0.017957688082382385,1,5,3,2,2,1
2400,0,1,0.017957688082382385,1,2,1,2,2,0
2401,1,0,0.01234591055663789,0,8,3,1,5,1
2402,1,1,0.01758356958066609,0,1,0,2,5,0
2403,0,1,0.015712977072084588,0,6,4,1,1,1
2404,1,1,0.016087095573800888,0,1,8,1,1,0
2405,1,0,0.010101199546340093,1,1,5,1,4,1
2406,1,0,0.015712977072084588,1,1,7,1,1,0
2407,1,1,0.021698873099545383,0,3,0,0,4,1
2408,1,0,0.007856488536042294,0,2,0,1,3,0
2409,1,0,0.01533885857036829,0,2,1,1,3,1
2410,1,1,0.014216503065219389,0,2,0,2,5,0
2411,1,1,0.009352962542907493,1,1,12,1,2,0
2412,0,1,0.01346826606178679,1,2,0,1,1,1
2413,1,1,0.015712977072084588,1,3,1,0,5,1
2414,0,1,0.02581417661842468,1,1,1,0,2,1
2415,1,1,0.019828280590963886,1,1,9,1,1,1
2416,0,0,0.019080043587531285,1,0,6,1,1,1
2417,1,0,0.015712977072084588,1,1,1,1,1,1
2418,1,0,0.013842384563503089,1,1,7,1,2,0
2419,1,1,0.02469182111327578,0,0,0,0,2,1
2420,1,1,0.01459062156693569,1,1,1,2,2,0
2421,0,1,0.016835332577233488,1,1,1,2,5,1
2422,0,1,0.032548309649318076,0,1,0,1,1,0
2423,1,0,0.01758356958066609,1,1,1,1,2,1
2424,0,0,0.02544005811670838,1,2,1,1,1,0
2425,1,1,0.01496474006865199,1,1,6,1,1,0
2426,0,1,0.01533885857036829,1,2,0,1,1,1
2427,1,0,0.01309414756007049,1,1,9,1,1,1
2428,1,1,0.022447110102977983,0,1,0,1,1,1
2429,1,1,0.015712977072084588,0,1,6,1,2,1
2430,1,0,0.01720945107894979,1,1,1,1,2,1
2431,1,1,0.016087095573800888,1,1,0,1,1,1
2432,0,0,0.007482370034325995,0,4,0,1,6,1
2433,1,1,0.022447110102977983,0,1,0,2,2,1
2434,0,0,0.01459062156693569,1,4,7,1,1,0
2435,1,0,0.019828280590963886,1,1,0,1,1,0
2436,0,1,0.018705925085814985,1,1,4,1,1,1
2437,1,1,0.011971792054921592,1,2,11,2,2,0
2438,1,1,0.01758356958066609,1,1,0,2,4,1
2439,0,0,0.013842384563503089,1,6,0,1,1,0
2440,0,0,0.010475318048056393,0,8,3,1,2,0
2441,1,1,0.01459062156693569,1,1,1,1,1,1
2442,1,1,0.03030359863902028,0,0,1,0,2,0
2443,0,1,0.024317702611559484,0,6,0,2,2,1
2444,1,1,0.011223555051488992,1,8,0,1,2,0
2445,1,0,0.01496474006865199,1,1,8,1,1,1
2446,1,0,0.010475318048056393,1,1,4,1,6,1
2447,1,1,0.017957688082382385,1,4,1,1,3,0
2448,0,1,0.01459062156693569,1,4,7,2,2,1
2449,1,1,0.015712977072084588,0,2,5,2,5,1
2450,1,1,0.014216503065219389,0,4,1,2,2,1
2451,1,1,0.016087095573800888,1,4,1,2,3,1
2452,0,1,0.031051835642452875,1,0,1,1,1,1
2453,1,1,0.016087095573800888,1,1,8,1,1,1
2454,0,0,0.014216503065219389,1,1,8,1,1,1
2455,1,0,0.013842384563503089,0,8,0,1,5,0
2456,1,1,0.019454162089247586,1,1,1,2,4,1
2457,1,1,0.031800072645885476,1,0,1,0,2,0
2458,1,1,0.02955536163558768,1,0,2,0,2,1
2459,1,0,0.01309414756007049,0,1,1,1,1,0
2460,1,1,0.01346826606178679,1,1,7,2,5,1
2461,1,1,0.01309414756007049,1,1,1,2,3,1
2462,0,0,0.018331806584098685,1,1,4,1,1,0
2463,1,0,0.019454162089247586,1,4,1,1,2,1
2464,1,1,0.02581417661842468,1,3,0,1,2,1
2465,0,1,0.009352962542907493,1,6,6,2,2,0
2466,0,1,0.022447110102977983,1,1,0,1,1,1
2467,0,0,0.013842384563503089,1,8,1,1,2,0
2468,1,1,0.01533885857036829,0,2,2,2,4,0
2469,0,1,0.028807124632155078,1,1,0,0,2,1
2470,1,0,0.01234591055663789,0,2,1,1,2,1
2471,1,1,0.022447110102977983,1,3,1,0,4,1
2472,1,1,0.031051835642452875,1,1,2,0,2,0
2473,1,1,0.024317702611559484,1,4,0,0,2,0
2474,0,1,0.022821228604694283,1,2,0,2,4,1
2475,0,1,0.01720945107894979,1,1,0,2,4,0
2476,0,1,0.016087095573800888,1,1,8,2,2,1
2477,1,1,0.021324754597829083,0,2,4,1,3,1
2478,1,1,0.01309414756007049,0,2,0,1,1,0
2479,0,1,0.013842384563503089,1,1,0,1,3,0
2480,1,1,0.01309414756007049,1,1,4,2,2,0
2481,1,1,0.013842384563503089,0,3,1,1,2,0
2482,1,1,0.014216503065219389,1,3,0,2,3,1
2483,1,1,0.019828280590963886,0,1,1,2,6,0
2484,0,1,0.015712977072084588,0,4,1,1,6,1
2485,0,0,0.01346826606178679,1,1,0,1,1,1
2486,0,0,0.016087095573800888,1,1,8,1,1,0
2487,1,0,0.014216503065219389,1,2,4,1,1,1
2488,1,1,0.016835332577233488,1,1,7,0,4,0
2489,0,1,0.016087095573800888,1,2,9,1,2,0
2490,0,0,0.010849436549772691,1,4,8,1,2,0
2491,1,0,0.016835332577233488,1,1,1,1,2,0
2492,0,0,0.010849436549772691,1,5,13,1,1,0
2493,1,0,0.016087095573800888,1,1,7,1,3,0
2494,0,1,0.015712977072084588,0,1,0,2,3,0
2495,1,1,0.01533885857036829,1,3,5,1,2,0
2496,1,1,0.01758356958066609,1,3,1,0,4,1
2497,0,0,0.009352962542907493,1,1,2,1,2,0
2498,1,1,0.020950636096112786,0,3,1,2,3,1
2499,0,1,0.01309414756007049,1,5,9,2,2,1
2500,1,0,0.01234591055663789,0,2,1,1,6,0
2501,0,1,0.02581417661842468,0,4,1,1,2,1
2502,0,1,0.014216503065219389,1,6,4,1,2,0
2503,1,1,0.022821228604694283,1,4,3,2,6,1
2504,1,0,0.009727081044623793,0,4,0,1,2,0
2505,1,1,0.024317702611559484,1,5,0,0,2,0
2506,0,1,0.013842384563503089,0,4,2,2,4,0
2507,0,1,0.031051835642452875,1,3,1,0,3,0
2508,1,1,0.019080043587531285,0,3,0,1,4,1
2509,1,0,0.009352962542907493,1,4,1,1,3,0
2510,0,1,0.01758356958066609,0,6,8,2,5,1
2511,0,0,0.01496474006865199,1,1,8,1,2,1
2512,0,1,0.024317702611559484,1,0,1,1,1,0
2513,1,0,0.01496474006865199,1,1,2,1,1,1
2514,1,1,0.015712977072084588,1,2,8,2,2,1
2515,0,1,0.021698873099545383,1,6,1,1,1,0
2516,1,1,0.01309414756007049,1,1,10,0,2,1
2517,0,1,0.019828280590963886,0,5,9,1,1,0
2518,1,0,0.01459062156693569,1,1,9,1,1,0
2519,0,0,0.010475318048056393,0,1,1,1,4,1
2520,1,1,0.01309414756007049,0,4,9,1,3,0
2521,1,1,0.028433006130438778,0,3,1,0,2,0
2522,0,1,0.022072991601261683,1,2,5,1,2,0
